;country;iso_code;date;total_vaccinations;people_vaccinated;people_fully_vaccinated;New_deaths;population;ratio
16462;Spain;ESP;15/03/2021;5644895;3951221;1693674;85;46741647;8.453320012
16463;Spain;ESP;16/03/2021;5742218;4013681;1728537;78;46741647;8.586948166
16464;Spain;ESP;17/03/2021;5857085;4052470;1804615;99;46741647;8.669934117
16465;Spain;ESP;18/03/2021;5993363;4106550;1886813;113;46741647;8.785633934
16466;Spain;ESP;22/03/2021;6321908;4211040;2110868;66;46741647;9.009181897
16467;Spain;ESP;23/03/2021;6409196;4252598;2156598;64;46741647;9.098091901
16468;Spain;ESP;24/03/2021;6620093;4343860;2276233;76;46741647;9.293339621
16469;Spain;ESP;25/03/2021;6839736;4447534;2392202;89;46741647;9.515141818
16470;Spain;ESP;26/03/2021;7067371;4561529;2505842;54;46741647;9.759024965
16471;Spain;ESP;29/03/2021;7571439;4967230;2604209;65;46741647;10.62698967
16472;Spain;ESP;30/03/2021;7736611;5092535;2644076;72;46741647;10.89506966
16473;Spain;ESP;31/03/2021;8035160;5314076;2721084;89;46741647;11.36903884
16474;Spain;ESP;01/04/2021;8342155;5545140;2797015;84;46741647;11.86338171
16475;Spain;ESP;03/04/2021;8548598;5707450;2841148;71;46741647;12.21063092
16476;Spain;ESP;05/04/2021;8743694;5890888;2852806;77;46741647;12.60308179
16477;Spain;ESP;06/04/2021;9021001;6118710;2902291;55;46741647;13.09048866
16478;Spain;ESP;07/04/2021;9357847;6416016;2941831;71;46741647;13.72655097
16479;Spain;ESP;08/04/2021;9811529;6791079;3020450;78;46741647;14.52896814
16480;Spain;ESP;09/04/2021;10231825;7159716;3072109;92;46741647;15.3176374
16481;Spain;ESP;12/04/2021;10784997;7676560;3108437;92;46741647;16.42338363
16482;Spain;ESP;13/04/2021;11073657;7937566;3136091;52;46741647;16.981785
16483;Spain;ESP;14/04/2021;11436073;8250887;3185186;94;46741647;17.65211012
16484;Spain;ESP;15/04/2021;11885085;8631548;3253537;78;46741647;18.46650376
16485;Spain;ESP;16/04/2021;12330755;9002054;3328701;92;46741647;19.25917159
16486;Spain;ESP;19/04/2021;12853599;9441685;3411914;76;46741647;20.19972681
16487;Spain;ESP;20/04/2021;13041032;9588913;3452119;59;46741647;20.51470929
16488;Spain;ESP;21/04/2021;13497809;9886203;3611606;83;46741647;21.15073737
16489;Spain;ESP;22/04/2021;13909964;10141949;3768015;81;46741647;21.6978854
16490;Spain;ESP;23/04/2021;14266251;10405863;3862789;65;46741647;22.26250821
16491;Spain;ESP;25/04/2021;14715931;10796466;3947465;77;46741647;23.09817196
16492;Spain;ESP;26/04/2021;14994667;11013911;4020945;73;46741647;23.56337807
16493;Spain;ESP;27/04/2021;15377862;11261171;4166758;63;46741647;24.09237099
16494;Spain;ESP;28/04/2021;15859772;11520146;4413784;66;46741647;24.6464272
16495;Spain;ESP;29/04/2021;16364595;11763360;4689766;67;46741647;25.16676402
16496;Spain;ESP;02/05/2021;17178566;12196079;5113598;62;46741647;26.09253157
16497;Spain;ESP;03/05/2021;17430810;12381213;5202297;54;46741647;26.4886109
16498;Spain;ESP;04/05/2021;17916566;12686341;5394315;51;46741647;27.14140775
16499;Spain;ESP;05/05/2021;18489580;12966552;5696827;71;46741647;27.74089668
16500;Spain;ESP;06/05/2021;19048132;13271511;5956451;68;46741647;28.39333197
16501;Spain;ESP;09/05/2021;19830624;13797431;6221476;68;46741647;29.51849557
16502;Spain;ESP;10/05/2021;20162661;14028954;6327447;48;46741647;30.01382044
16503;Spain;ESP;11/05/2021;20623815;14318348;6502978;50;46741647;30.63295566
16504;Spain;ESP;12/05/2021;21071940;14555552;6716156;53;46741647;31.14043457
16505;Spain;ESP;13/05/2021;21683707;14911306;6976683;49;46741647;31.90154168
16506;Spain;ESP;16/05/2021;22313088;15320846;7213716;43;46741647;32.77771962
16507;Spain;ESP;17/05/2021;22587343;15495889;7323426;42;46741647;33.15221006
16508;Spain;ESP;18/05/2021;22973955;15741247;7469173;40;46741647;33.6771338
16509;Spain;ESP;19/05/2021;23503085;16049843;7697288;35;46741647;34.33735016
16510;Spain;ESP;20/05/2021;23962365;16347683;7865313;36;46741647;34.97455492
16511;Spain;ESP;23/05/2021;24534056;16709939;8130648;40;46741647;35.74957254
16512;Spain;ESP;24/05/2021;24876302;16953205;8250814;31;46741647;36.27002061
16513;Spain;ESP;25/05/2021;25280864;17187731;8434233;32;46741647;36.77177015
16514;Spain;ESP;26/05/2021;25745178;17487591;8614678;34;46741647;37.41329654
16515;Spain;ESP;27/05/2021;26133689;17707320;8804363;24;46741647;37.88338909
16516;Spain;ESP;30/05/2021;26827637;18032417;9221285;20;46741647;38.57890801
16517;Spain;ESP;31/05/2021;27119733;18178604;9405245;21;46741647;38.89166336
16518;Spain;ESP;01/06/2021;27607247;18426204;9679187;28;46741647;39.42138368
16519;Spain;ESP;02/06/2021;28182345;18720164;9979204;38;46741647;40.05028749
16520;Spain;ESP;03/06/2021;28752570;19038135;10257209;24;46741647;40.73056091
16521;Spain;ESP;06/06/2021;30007806;19786574;11002869;33;46741647;42.33178604
16522;Spain;ESP;07/06/2021;30472862;20048174;11260175;24;46741647;42.89145823
16523;Spain;ESP;08/06/2021;31004060;20305788;11552393;26;46741647;43.4426027
16524;Spain;ESP;09/06/2021;31628321;20628061;11893951;20;46741647;44.1320799
16525;Spain;ESP;10/06/2021;32282553;20963619;12250002;28;46741647;44.84997929
16526;Spain;ESP;13/06/2021;33242768;21474788;12813055;11;46741647;45.94358432
16527;Spain;ESP;14/06/2021;33632590;21713840;13007371;18;46741647;46.45501687
16528;Spain;ESP;15/06/2021;34224523;22048919;13301010;16;46741647;47.17189148
16529;Spain;ESP;16/06/2021;34845346;22365104;13641091;14;46741647;47.8483439
16530;Spain;ESP;17/06/2021;35412140;22684911;13939564;23;46741647;48.53254529
16531;Spain;ESP;20/06/2021;36357745;23200566;14431683;14;46741647;49.63574775
16532;Spain;ESP;21/06/2021;36880086;23443444;14745736;9;46741647;50.15536573
16533;Spain;ESP;22/06/2021;37560626;23772029;15138439;15;46741647;50.85834695
16534;Spain;ESP;23/06/2021;38293871;24079429;15602526;19;46741647;51.51600456
16535;Spain;ESP;24/06/2021;38808490;24325902;15894800;17;46741647;52.04331375
16536;Spain;ESP;27/06/2021;39914204;24792784;16609913;13;46741647;53.04217029
16537;Spain;ESP;28/06/2021;40565038;25007416;17088342;13;46741647;53.50135822
16538;Spain;ESP;29/06/2021;41279995;25320606;17519587;19;46741647;54.17140307
16539;Spain;ESP;30/06/2021;42027584;25627278;17990526;14;46741647;54.82750319
16540;Spain;ESP;01/07/2021;42792983;25948237;18466362;15;46741647;55.51416919
16541;Spain;ESP;04/07/2021;43959621;26505676;19135448;4;46741647;56.70676517
16542;Spain;ESP;05/07/2021;44544324;26727529;19530228;14;46741647;57.18140184
16543;Spain;ESP;06/07/2021;45233735;26996373;19982080;8;46741647;57.75657199
16544;Spain;ESP;07/07/2021;45924484;27277127;20528505;9;46741647;58.35722263
16545;Spain;ESP;08/07/2021;46612489;27534723;20999346;10;46741647;58.90832858
16546;Spain;ESP;11/07/2021;47777316;27994332;21789996;13;46741647;59.89162513
16547;Spain;ESP;12/07/2021;48315430;28216249;22139864;17;46741647;60.36639873
16548;Spain;ESP;13/07/2021;48911460;28475900;22511734;14;46741647;60.92190119
16549;Spain;ESP;14/07/2021;49585197;28759879;22949155;15;46741647;61.52945145
16550;Spain;ESP;15/07/2021;50239048;29033376;23372796;17;46741647;62.11457632
16551;Spain;ESP;18/07/2021;51229989;29484796;24041017;34;46741647;63.08035316
16552;Spain;ESP;19/07/2021;51710022;29697691;24344008;18;46741647;63.53582491
16553;Spain;ESP;20/07/2021;52293044;29956479;24700450;16;46741647;64.08948106
16554;Spain;ESP;21/07/2021;52879267;30217311;25060958;32;46741647;64.64751017
16555;Spain;ESP;22/07/2021;53449255;30500003;25398978;43;46741647;65.25230701
16556;Spain;ESP;25/07/2021;54259325;30827932;25944318;43;46741647;65.95388477
16557;Spain;ESP;26/07/2021;54617577;30996228;26151164;74;46741647;66.31394054
16558;Spain;ESP;27/07/2021;55185352;31315140;26420097;45;46741647;66.99622715
16559;Spain;ESP;28/07/2021;55713142;31592444;26694887;58;46741647;67.58949679
16560;Spain;ESP;29/07/2021;56186601;31851618;26933847;63;46741647;68.14397875
16561;Spain;ESP;01/08/2021;56795869;32169472;27262062;79;46741647;68.82400186
16562;Spain;ESP;02/08/2021;57141754;32352818;27437503;77;46741647;69.2162559
16563;Spain;ESP;03/08/2021;57653031;32650750;27811786;69;46741647;69.85365749
16564;Spain;ESP;04/08/2021;58102441;32892680;28034427;84;46741647;70.37124729
16565;Spain;ESP;05/08/2021;58542495;33141450;28255949;80;46741647;70.90347073
16566;Spain;ESP;08/08/2021;59108679;33424529;28587458;86;46741647;71.50909552
16567;Spain;ESP;09/08/2021;59429601;33575961;28768777;72;46741647;71.83307212
16568;Spain;ESP;10/08/2021;59927147;33871458;28993301;71;46741647;72.46526422
16569;Spain;ESP;11/08/2021;60449774;34196761;29221276;96;46741647;73.16122387
16570;Spain;ESP;12/08/2021;60919867;34455543;29526380;83;46741647;73.71486717
16571;Spain;ESP;15/08/2021;61418303;34716227;29794008;94;46741647;74.27257965
16572;Spain;ESP;16/08/2021;61723171;34867478;29968303;100;46741647;74.59616902
16573;Spain;ESP;17/08/2021;62193144;35072910;30261332;109;46741647;75.03567429
16574;Spain;ESP;18/08/2021;62665513;35269276;30565129;102;46741647;75.45578358
16575;Spain;ESP;19/08/2021;63090941;35442173;31096470;107;46741647;75.82568282
16576;Spain;ESP;22/08/2021;63590985;35667383;31447188;91;46741647;76.30750153
16577;Spain;ESP;23/08/2021;63938402;35831729;31653643;77;46741647;76.6591066
16578;Spain;ESP;24/08/2021;64312970;35950365;31930874;67;46741647;76.91291879
16579;Spain;ESP;25/08/2021;64714501;36111205;32239782;88;46741647;77.25702306
16580;Spain;ESP;26/08/2021;65035990;36237517;32459380;79;46741647;77.52725744
16581;Spain;ESP;29/08/2021;65444891;36346563;32811664;75;46741647;77.7605526
16582;Spain;ESP;30/08/2021;65673013;36431416;32996436;65;46741647;77.94208878
16583;Spain;ESP;31/08/2021;66130220;36533328;33376693;66;46741647;78.16012132
16584;Spain;ESP;01/09/2021;66464730;36613696;33657941;82;46741647;78.3320622
16585;Spain;ESP;02/09/2021;66788317;36696877;33940053;78;46741647;78.51002127
16586;Spain;ESP;05/09/2021;67190707;36820586;34270593;66;46741647;78.77468674
16587;Spain;ESP;06/09/2021;67385522;36889887;34418544;50;46741647;78.92295066
16588;Spain;ESP;07/09/2021;67798496;37008271;34739745;50;46741647;79.17622372
16589;Spain;ESP;08/09/2021;68002439;37067635;34903802;56;46741647;79.30322823
16590;Spain;ESP;09/09/2021;68205694;37126744;35070311;51;46741647;79.42968719
16591;Spain;ESP;12/09/2021;68486683;37216507;35300384;49;46741647;79.62172792
16592;Spain;ESP;13/09/2021;68619581;37243220;35413078;37;46741647;79.67887824
16593;Spain;ESP;14/09/2021;68820573;37303202;35571661;48;46741647;79.80720491
16594;Spain;ESP;15/09/2021;68955191;37341455;35688441;33;46741647;79.88904413
16595;Spain;ESP;16/09/2021;69094664;37385758;35784743;50;46741647;79.98382684
16596;Spain;ESP;19/09/2021;69427047;37472155;36086354;38;46741647;80.16866629
16597;Spain;ESP;20/09/2021;69427047;37472155;36086354;37;46741647;80.16866629
16598;Spain;ESP;21/09/2021;69549078;37508658;36184677;39;46741647;80.24676152
16599;Spain;ESP;22/09/2021;69642236;37538323;36259105;30;46741647;80.31022741
16600;Spain;ESP;23/09/2021;69740837;37571186;36335711;35;46741647;80.38053516
16601;Sri Lanka;LKA;29/04/2021;933591;927711;5880;0;21518452;4.311234842
16602;Sri Lanka;LKA;30/04/2021;953461;928107;25354;6;21518452;4.313075123
16603;Sri Lanka;LKA;01/05/2021;991299;928107;63192;20;21518452;4.313075123
16604;Sri Lanka;LKA;02/05/2021;1016195;928107;88088;0;21518452;4.313075123
16605;Sri Lanka;LKA;03/05/2021;1024978;928107;96871;9;21518452;4.313075123
16606;Sri Lanka;LKA;04/05/2021;1048113;928107;120006;13;21518452;4.313075123
16607;Sri Lanka;LKA;05/05/2021;1069828;928107;141721;11;21518452;4.313075123
16608;Sri Lanka;LKA;06/05/2021;1088093;928107;159986;25;21518452;4.313075123
16609;Sri Lanka;LKA;07/05/2021;1105342;928107;177235;19;21518452;4.313075123
16610;Sri Lanka;LKA;09/05/2021;1125740;928400;197340;15;21518452;4.314436745
16611;Sri Lanka;LKA;10/05/2021;1130257;931276;198981;26;21518452;4.327802018
16612;Sri Lanka;LKA;11/05/2021;1162770;948817;213953;23;21518452;4.409318105
16613;Sri Lanka;LKA;12/05/2021;1220248;996445;223803;18;21518452;4.630653729
16614;Sri Lanka;LKA;13/05/2021;1309840;1075848;233992;24;21518452;4.999653321
16615;Sri Lanka;LKA;14/05/2021;1384079;1140122;243957;31;21518452;5.29834581
16616;Sri Lanka;LKA;16/05/2021;1541761;1273861;267900;21;21518452;5.919854272
16617;Sri Lanka;LKA;17/05/2021;1570070;1300558;269512;19;21518452;6.043919888
16618;Sri Lanka;LKA;18/05/2021;1644957;1350065;294892;34;21518452;6.273987553
16619;Sri Lanka;LKA;19/05/2021;1683203;1383082;300121;36;21518452;6.427423311
16620;Sri Lanka;LKA;20/05/2021;1707323;1399927;307396;38;21518452;6.505704964
16621;Sri Lanka;LKA;21/05/2021;1726749;1410615;316134;0;21518452;6.555373965
16622;Sri Lanka;LKA;22/05/2021;1749366;1426735;322631;89;21518452;6.630286417
16623;Sri Lanka;LKA;23/05/2021;1765378;1437147;328231;32;21518452;6.678672797
16624;Sri Lanka;LKA;24/05/2021;1772924;1439501;333423;33;21518452;6.689612245
16625;Sri Lanka;LKA;25/05/2021;1782429;1441501;340928;26;21518452;6.698906594
16626;Sri Lanka;LKA;26/05/2021;1786343;1443066;343277;29;21518452;6.706179422
16627;Sri Lanka;LKA;27/05/2021;1790688;1446712;343976;27;21518452;6.72312302
16628;Sri Lanka;LKA;28/05/2021;1833048;1488651;344397;38;21518452;6.918020869
16629;Sri Lanka;LKA;29/05/2021;1851001;1505273;345728;42;21518452;6.995266202
16630;Sri Lanka;LKA;30/05/2021;1872990;1526750;346240;36;21518452;7.095073568
16631;Sri Lanka;LKA;31/05/2021;1956742;1608518;348224;43;21518452;7.475063727
16632;Sri Lanka;LKA;01/06/2021;2041307;1691562;349745;43;21518452;7.86098368
16633;Sri Lanka;LKA;02/06/2021;2117653;1766636;351017;39;21518452;8.209865654
16634;Sri Lanka;LKA;05/06/2021;2272260;1920801;351459;40;21518452;8.926297301
16635;Sri Lanka;LKA;06/06/2021;2296864;1943708;353156;46;21518452;9.032750125
16636;Sri Lanka;LKA;07/06/2021;2301489;1948187;353302;47;21518452;9.05356482
16637;Sri Lanka;LKA;08/06/2021;2333591;1979802;353789;55;21518452;9.200485239
16638;Sri Lanka;LKA;09/06/2021;2377211;2023256;353955;66;21518452;9.402423557
16639;Sri Lanka;LKA;10/06/2021;2450965;2089320;361645;101;21518452;9.709434489
16640;Sri Lanka;LKA;11/06/2021;2544373;2156935;387438;62;21518452;10.02365319
16641;Sri Lanka;LKA;12/06/2021;2632706;2199504;433202;63;21518452;10.22147876
16642;Sri Lanka;LKA;13/06/2021;2769383;2259385;509998;0;21518452;10.49975621
16643;Sri Lanka;LKA;14/06/2021;2830470;2285572;544898;67;21518452;10.62145177
16644;Sri Lanka;LKA;15/06/2021;2930212;2317012;613200;55;21518452;10.76755893
16645;Sri Lanka;LKA;16/06/2021;3027917;2350564;677353;59;21518452;10.92348093
16646;Sri Lanka;LKA;17/06/2021;3082905;2380354;702551;51;21518452;11.06192025
16647;Sri Lanka;LKA;18/06/2021;3140256;2391683;748573;55;21518452;11.11456809
16648;Sri Lanka;LKA;19/06/2021;3217818;2430811;787007;54;21518452;11.29640273
16649;Sri Lanka;LKA;20/06/2021;3261432;2455180;806252;47;21518452;11.40964973
16650;Sri Lanka;LKA;21/06/2021;3301923;2472807;829116;52;21518452;11.49156547
16651;Sri Lanka;LKA;22/06/2021;3324349;2482166;842183;71;21518452;11.53505838
16652;Sri Lanka;LKA;24/06/2021;3367220;2500428;866792;45;21518452;11.61992508
16653;Sri Lanka;LKA;28/06/2021;3506077;2605558;900519;41;21518452;12.10848252
16654;Sri Lanka;LKA;29/06/2021;3575996;2636524;939472;45;21518452;12.25238693
16655;Sri Lanka;LKA;30/06/2021;3693103;2697778;995325;47;21518452;12.53704495
16656;Sri Lanka;LKA;01/07/2021;3866623;2789537;1077086;43;21518452;12.96346503
16657;Sri Lanka;LKA;02/07/2021;4036580;2889602;1146978;37;21518452;13.42848454
16658;Sri Lanka;LKA;03/07/2021;4122829;2916330;1206499;34;21518452;13.55269422
16659;Sri Lanka;LKA;04/07/2021;4186533;2951245;1235288;45;21518452;13.71495031
16660;Sri Lanka;LKA;05/07/2021;4222194;2971751;1250443;32;21518452;13.81024527
16661;Sri Lanka;LKA;07/07/2021;4528948;3244417;1284531;38;21518452;15.07737174
16662;Sri Lanka;LKA;08/07/2021;4716695;3396167;1320528;40;21518452;15.78258046
16663;Sri Lanka;LKA;09/07/2021;4938821;3584651;1354170;43;21518452;16.65849848
16664;Sri Lanka;LKA;10/07/2021;5133118;3754422;1378696;33;21518452;17.44745393
16665;Sri Lanka;LKA;11/07/2021;5319423;3896184;1423239;35;21518452;18.10624668
16666;Sri Lanka;LKA;12/07/2021;5438365;3991392;1446973;31;21518452;18.54869486
16667;Sri Lanka;LKA;13/07/2021;5697255;4192446;1504809;41;21518452;19.48302787
16668;Sri Lanka;LKA;14/07/2021;6034000;4496770;1537230;37;21518452;20.89727458
16669;Sri Lanka;LKA;15/07/2021;6431100;4847360;1583740;50;21518452;22.52652747
16670;Sri Lanka;LKA;16/07/2021;6804481;5175605;1628876;41;21518452;24.05193924
16671;Sri Lanka;LKA;17/07/2021;7051114;5404938;1646176;31;21518452;25.11768969
16672;Sri Lanka;LKA;18/07/2021;7246983;5578909;1668074;46;21518452;25.92616328
16673;Sri Lanka;LKA;19/07/2021;7361893;5675329;1686564;48;21518452;26.37424384
16674;Sri Lanka;LKA;20/07/2021;7573967;5876281;1697686;43;21518452;27.30810283
16675;Sri Lanka;LKA;21/07/2021;7852443;6138757;1713686;47;21518452;28.52787459
16676;Sri Lanka;LKA;22/07/2021;8040200;6317202;1722998;42;21518452;29.35713963
16677;Sri Lanka;LKA;23/07/2021;8278847;6542533;1736314;43;21518452;30.40429209
16678;Sri Lanka;LKA;24/07/2021;8439469;6693072;1746397;52;21518452;31.10387309
16679;Sri Lanka;LKA;25/07/2021;8907559;7114087;1793472;45;21518452;33.06040323
16680;Sri Lanka;LKA;26/07/2021;9240909;7434297;1806612;48;21518452;34.54847496
16681;Sri Lanka;LKA;27/07/2021;9722331;7839638;1882693;48;21518452;36.43216529
16682;Sri Lanka;LKA;28/07/2021;10119124;8232194;1886930;63;21518452;38.25644149
16683;Sri Lanka;LKA;29/07/2021;10712817;8718433;1994384;66;21518452;40.51607894
16684;Sri Lanka;LKA;30/07/2021;11242718;9178909;2063809;56;21518452;42.65599124
16685;Sri Lanka;LKA;31/07/2021;11768810;9634704;2134106;61;21518452;44.77415011
16686;Sri Lanka;LKA;01/08/2021;12098889;9944683;2154206;67;21518452;46.21467659
16687;Sri Lanka;LKA;02/08/2021;12331868;10076981;2254887;63;21518452;46.82948848
16688;Sri Lanka;LKA;03/08/2021;12758216;10309855;2448361;74;21518452;47.91169458
16689;Sri Lanka;LKA;04/08/2021;13065376;10481285;2584091;82;21518452;48.70835969
16690;Sri Lanka;LKA;05/08/2021;13262725;10616683;2646042;94;21518452;49.33757781
16691;Sri Lanka;LKA;06/08/2021;13456322;10777259;2679063;98;21518452;50.0838025
16692;Sri Lanka;LKA;07/08/2021;13570682;10871332;2699350;98;21518452;50.52097614
16693;Sri Lanka;LKA;08/08/2021;13765238;10986524;2778714;94;21518452;51.05629345
16694;Sri Lanka;LKA;12/08/2021;15310726;11534750;3775976;156;21518452;53.60399531
16695;Sri Lanka;LKA;20/08/2021;17068274;11799191;5269083;195;21518452;54.83289876
16696;Sri Lanka;LKA;21/08/2021;17587688;12073373;5514315;198;21518452;56.10707034
16697;Sri Lanka;LKA;22/08/2021;17709118;12088864;5620254;183;21518452;56.17905972
16698;Sri Lanka;LKA;23/08/2021;17761535;12096630;5664905;194;21518452;56.21514968
16699;Sri Lanka;LKA;24/08/2021;17936988;12129492;5807496;190;21518452;56.36786512
16700;Sri Lanka;LKA;25/08/2021;18099085;12149634;5949451;198;21518452;56.46146851
16701;Sri Lanka;LKA;26/08/2021;18341871;12220331;6121540;209;21518452;56.7900098
16702;Sri Lanka;LKA;27/08/2021;18719417;12255121;6464296;214;21518452;56.951685
16703;Sri Lanka;LKA;28/08/2021;19163620;12290482;6873138;212;21518452;57.11601374
16704;Sri Lanka;LKA;29/08/2021;19351672;12309254;7042418;192;21518452;57.20325049
16705;Sri Lanka;LKA;30/08/2021;19498407;12325287;7173120;216;21518452;57.27775864
16706;Sri Lanka;LKA;31/08/2021;20126990;12423579;7703411;194;21518452;57.73453871
16707;Sri Lanka;LKA;01/09/2021;20638181;12468949;8169232;215;21518452;57.94538102
16708;Sri Lanka;LKA;02/09/2021;21146303;12564209;8582094;204;21518452;58.38807085
16709;Sri Lanka;LKA;03/09/2021;21405915;12604733;8801182;202;21518452;58.57639295
16710;Sri Lanka;LKA;04/09/2021;21667819;12660231;9007588;145;21518452;58.83430184
16711;Sri Lanka;LKA;05/09/2021;21840957;12703070;9137887;189;21518452;59.03338214
16712;Sri Lanka;LKA;06/09/2021;21908847;12729601;9179246;180;21518452;59.15667633
16713;Sri Lanka;LKA;07/09/2021;22237998;12823147;9414851;184;21518452;59.59140091
16714;Sri Lanka;LKA;08/09/2021;22667612;12952755;9714857;185;21518452;60.19371189
16715;Sri Lanka;LKA;09/09/2021;23123345;13128756;9994589;175;21518452;61.01161924
16716;Sri Lanka;LKA;10/09/2021;23476342;13264805;10211537;131;21518452;61.64386267
16717;Sri Lanka;LKA;11/09/2021;23777337;13371289;10406048;157;21518452;62.13871239
16718;Sri Lanka;LKA;12/09/2021;24002848;13458620;10544228;144;21518452;62.54455478
16719;Sri Lanka;LKA;13/09/2021;24077046;13497826;10579220;135;21518452;62.72675191
16720;Sri Lanka;LKA;14/09/2021;24226161;13553534;10672627;136;21518452;62.9856367
16721;Sri Lanka;LKA;15/09/2021;24349601;13602365;10747236;132;21518452;63.21256287
16722;Sri Lanka;LKA;16/09/2021;24463453;13649253;10814200;118;21518452;63.43045959
16723;Sri Lanka;LKA;17/09/2021;24558102;13690202;10867900;121;21518452;63.62075673
16724;Sri Lanka;LKA;18/09/2021;24689082;13720887;10968195;84;21518452;63.76335528
16725;Sri Lanka;LKA;19/09/2021;24803998;13749897;11054101;103;21518452;63.89816981
16726;Sri Lanka;LKA;20/09/2021;24866006;13772541;11093465;93;21518452;64.00340043
16727;Sri Lanka;LKA;21/09/2021;24927089;13802944;11124145;66;21518452;64.14468847
16728;Sri Lanka;LKA;22/09/2021;25110877;13906987;11203890;92;21518452;64.62819444
16729;Sri Lanka;LKA;23/09/2021;25339522;14032696;11306826;72;21518452;65.2123861
16730;Sri Lanka;LKA;24/09/2021;25589878;14183520;11406358;82;21518452;65.91329153
16731;Sri Lanka;LKA;25/09/2021;25813491;14302376;11511115;79;21518452;66.4656361
16732;Sudan;SDN;30/05/2021;358236;320305;37931;5;45174132;0.709045168
16733;Sudan;SDN;02/06/2021;402114;360721;41393;31;45174132;0.798512299
16734;Sudan;SDN;07/06/2021;465197;404397;60800;7;45174132;0.89519595
16735;Sudan;SDN;08/06/2021;483520;417209;66311;7;45174132;0.923557314
16736;Sudan;SDN;14/06/2021;539843;453690;86153;1;45174132;1.004313708
16737;Sudan;SDN;20/06/2021;629692;520928;108764;0;45174132;1.153155527
16738;Sudan;SDN;28/06/2021;671423;550291;121132;0;45174132;1.218155116
16739;Sudan;SDN;29/06/2021;677957;554095;123862;0;45174132;1.226575864
16740;Sudan;SDN;18/07/2021;810560;627833;182727;0;45174132;1.389806449
16741;Sudan;SDN;22/08/2021;1129054;645926;241564;0;45174132;1.429858132
16742;Sudan;SDN;08/09/2021;1255213;646192;339947;0;45174132;1.430446965
16743;Sudan;SDN;14/09/2021;1423327;648840;505413;0;45174132;1.436308726
16744;Sudan;SDN;19/09/2021;1499982;649062;581846;2;45174132;1.436800158
16745;Suriname;SUR;04/05/2021;41287;41205;82;1;593081;6.94761761
16746;Suriname;SUR;07/05/2021;43888;43636;252;0;593081;7.357511031
16747;Suriname;SUR;08/05/2021;45420;44918;502;1;593081;7.573670376
16748;Suriname;SUR;11/05/2021;48185;47453;732;1;593081;8.001099344
16749;Suriname;SUR;13/05/2021;49902;48904;998;2;593081;8.245753953
16750;Suriname;SUR;15/05/2021;51573;49961;1612;1;593081;8.423975814
16751;Suriname;SUR;17/05/2021;54162;52109;2053;1;593081;8.786152313
16752;Suriname;SUR;19/05/2021;57362;54837;2525;2;593081;9.246123211
16753;Suriname;SUR;20/05/2021;64793;60319;4474;8;593081;10.17044889
16754;Suriname;SUR;21/05/2021;68301;62862;5439;1;593081;10.59922675
16755;Suriname;SUR;23/05/2021;74120;64866;9254;3;593081;10.93712326
16756;Suriname;SUR;25/05/2021;76462;65675;10787;4;593081;11.07352959
16757;Suriname;SUR;26/05/2021;78542;66623;11919;7;593081;11.23337284
16758;Suriname;SUR;28/05/2021;80716;67472;13244;7;593081;11.37652361
16759;Suriname;SUR;29/05/2021;82943;68441;14502;7;593081;11.5399077
16760;Suriname;SUR;01/06/2021;85174;69226;15948;4;593081;11.67226736
16761;Suriname;SUR;02/06/2021;87508;70336;17172;10;593081;11.85942561
16762;Suriname;SUR;03/06/2021;90052;71396;18656;11;593081;12.0381533
16763;Suriname;SUR;05/06/2021;96708;75013;21155;9;593081;12.64801941
16764;Suriname;SUR;06/06/2021;102612;80816;21256;7;593081;13.62646923
16765;Suriname;SUR;07/06/2021;108076;86640;21436;7;593081;14.60845989
16766;Suriname;SUR;08/06/2021;110393;88708;21658;11;593081;14.95714751
16767;Suriname;SUR;09/06/2021;112200;90029;22171;5;593081;15.17988268
16768;Suriname;SUR;12/06/2021;127078;101781;25297;11;593081;17.16139954
16769;Suriname;SUR;13/06/2021;136853;110920;25933;6;593081;18.70233577
16770;Suriname;SUR;14/06/2021;144415;118124;26291;3;593081;19.91700965
16771;Suriname;SUR;15/06/2021;146567;119956;26529;11;593081;20.22590506
16772;Suriname;SUR;16/06/2021;155669;127363;28306;8;593081;21.47480698
16773;Suriname;SUR;18/06/2021;165785;135354;30431;9;593081;22.82217775
16774;Suriname;SUR;20/06/2021;175694;144662;31032;7;593081;24.39160924
16775;Suriname;SUR;21/06/2021;177228;145832;31396;11;593081;24.58888415
16776;Suriname;SUR;23/06/2021;182331;149697;32634;7;593081;25.24056579
16777;Suriname;SUR;24/06/2021;184446;151208;33238;10;593081;25.49533706
16778;Suriname;SUR;25/06/2021;187306;153121;34185;5;593081;25.81788997
16779;Suriname;SUR;27/06/2021;191963;157459;34504;4;593081;26.54932463
16780;Suriname;SUR;28/06/2021;192975;157982;34993;5;593081;26.6375082
16781;Suriname;SUR;30/06/2021;196194;160268;35926;5;593081;27.02295302
16782;Suriname;SUR;01/07/2021;197723;161525;36198;4;593081;27.23489709
16783;Suriname;SUR;02/07/2021;199471;162516;36955;6;593081;27.40199062
16784;Suriname;SUR;04/07/2021;201810;164396;37414;8;593081;27.71897936
16785;Suriname;SUR;05/07/2021;202764;164903;37861;2;593081;27.80446516
16786;Suriname;SUR;06/07/2021;203963;165456;38507;4;593081;27.89770706
